45,0.375000,0.056668,0.847405,-0.653440,0.018227,1.021728,-0.585770,-0.019797,0.849902,-0.658258,0.017829,0.839932,-0.631694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,0.056712,0.847894,-0.653817,0.018250,1.022186,-0.586105,-0.019787,0.850406,-0.658632,0.017859,0.840377,-0.632067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,0.056700,0.848376,-0.654172,0.018260,1.022646,-0.586444,-0.019765,0.850888,-0.659025,0.017858,0.840908,-0.632418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,0.056732,0.848931,-0.654478,0.018269,1.023144,-0.586758,-0.019728,0.851360,-0.659361,0.017872,0.841446,-0.632785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,0.056771,0.849471,-0.654814,0.018309,1.023702,-0.587069,-0.019725,0.851917,-0.659684,0.017928,0.841968,-0.633091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,0.056837,0.849955,-0.655137,0.018362,1.024248,-0.587406,-0.019698,0.852402,-0.659971,0.017959,0.842484,-0.633375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,0.056830,0.850513,-0.655437,0.018417,1.024809,-0.587662,-0.019635,0.852961,-0.660306,0.017972,0.843079,-0.633641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,0.056826,0.851108,-0.655693,0.018373,1.025372,-0.587967,-0.019620,0.853524,-0.660560,0.018004,0.843617,-0.633948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,0.056834,0.851627,-0.655961,0.018397,1.025963,-0.588268,-0.019636,0.854149,-0.660811,0.018029,0.844134,-0.634248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,0.056876,0.852191,-0.656241,0.018430,1.026465,-0.588567,-0.019581,0.854695,-0.661085,0.018041,0.844737,-0.634501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,0.056921,0.852808,-0.656527,0.018477,1.027116,-0.588857,-0.019579,0.855283,-0.661350,0.018045,0.845366,-0.634734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,0.056946,0.853389,-0.656776,0.018506,1.027680,-0.589105,-0.019551,0.855818,-0.661607,0.018105,0.845914,-0.635018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,0.056967,0.853924,-0.657026,0.018511,1.028222,-0.589372,-0.019511,0.856436,-0.661909,0.018106,0.846492,-0.635280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,0.056961,0.854499,-0.657260,0.018477,1.028845,-0.589649,-0.019524,0.856954,-0.662130,0.018100,0.847049,-0.635520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,0.056931,0.855066,-0.657499,0.018471,1.029386,-0.589944,-0.019545,0.857528,-0.662386,0.018073,0.847629,-0.635782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,0.056912,0.855645,-0.657790,0.018447,1.029979,-0.590267,-0.019556,0.858098,-0.662630,0.018050,0.848205,-0.636018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,0.056912,0.856198,-0.658048,0.018467,1.030587,-0.590497,-0.019556,0.858687,-0.662884,0.018092,0.848794,-0.636251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,0.056904,0.856777,-0.658293,0.018472,1.031177,-0.590762,-0.019555,0.859242,-0.663150,0.018099,0.849383,-0.636487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,0.056939,0.857370,-0.658546,0.018494,1.031803,-0.591067,-0.019548,0.859861,-0.663442,0.018104,0.849971,-0.636805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,0.056948,0.857937,-0.658837,0.018506,1.032308,-0.591377,-0.019530,0.860418,-0.663710,0.018119,0.850524,-0.637105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,0.057008,0.858489,-0.659141,0.018532,1.032945,-0.591726,-0.019481,0.861022,-0.663977,0.018128,0.851060,-0.637361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.550000,0.057031,0.859077,-0.659412,0.018548,1.033462,-0.592006,-0.019470,0.861593,-0.664225,0.018110,0.851718,-0.637615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.558333,0.057006,0.859629,-0.659672,0.018565,1.034099,-0.592298,-0.019445,0.862082,-0.664519,0.018148,0.852238,-0.637901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.566667,0.057059,0.860246,-0.659938,0.018589,1.034703,-0.592580,-0.019412,0.862699,-0.664834,0.018229,0.852818,-0.638163,-0.026604,1.330978,-0.910786,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.575000,0.057074,0.860810,-0.660188,0.018635,1.035238,-0.592874,-0.019409,0.863263,-0.665088,0.018256,0.853419,-0.638420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.583333,0.057081,0.861419,-0.660439,0.018649,1.035842,-0.593182,-0.019375,0.863842,-0.665341,0.018246,0.854025,-0.638693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.591667,0.057117,0.862036,-0.660752,0.018675,1.036450,-0.593482,-0.019348,0.864502,-0.665588,0.018281,0.854573,-0.638965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.600000,0.057140,0.862569,-0.661005,0.018716,1.037062,-0.593781,-0.019341,0.865056,-0.665868,0.018295,0.855151,-0.639247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.608333,0.057144,0.863156,-0.661286,0.018701,1.037625,-0.594089,-0.019298,0.865616,-0.666165,0.018294,0.855766,-0.639529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.616667,0.057117,0.863788,-0.661530,0.018692,1.038234,-0.594420,-0.019313,0.866211,-0.666471,0.018314,0.856332,-0.639829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.625000,0.057181,0.864308,-0.661857,0.018709,1.038775,-0.594734,-0.019304,0.866708,-0.666739,0.018328,0.856869,-0.640095,0.001677,1.331597,-0.914292,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.633333,0.057205,0.864841,-0.662130,0.018694,1.039328,-0.595025,-0.019315,0.867279,-0.667026,0.018329,0.857440,-0.640365,0.001531,1.331844,-0.914756,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.641667,0.057174,0.865373,-0.662440,0.018725,1.039888,-0.595333,-0.019291,0.867796,-0.667346,0.018340,0.857955,-0.640675,0.001911,1.332133,-0.915222,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.650000,0.057157,0.865871,-0.662751,0.018725,1.040383,-0.595644,-0.019281,0.868319,-0.667685,0.018354,0.858453,-0.641021,0.002354,1.332478,-0.915658,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.658333,0.057165,0.866353,-0.663121,0.018738,1.040876,-0.596017,-0.019281,0.868788,-0.668014,0.018350,0.858938,-0.641391,0.002607,1.332666,-0.916183,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.666667,0.057207,0.866848,-0.663542,0.018736,1.041362,-0.596373,-0.019299,0.869347,-0.668404,0.018351,0.859448,-0.641747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.675000,0.057212,0.867287,-0.663902,0.018718,1.041804,-0.596730,-0.019258,0.869754,-0.668788,0.018354,0.859933,-0.642130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.683333,0.057242,0.867786,-0.664290,0.018749,1.042250,-0.597110,-0.019219,0.870262,-0.669197,0.018382,0.860411,-0.642520,0.008396,1.329520,-0.919711,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.691667,0.057275,0.868226,-0.664742,0.018790,1.042691,-0.597474,-0.019197,0.870686,-0.669596,0.018434,0.860828,-0.642954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.700000,0.057309,0.868629,-0.665138,0.018810,1.043145,-0.597837,-0.019183,0.871119,-0.670020,0.018467,0.861260,-0.643353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.708333,0.057312,0.869091,-0.665544,0.018860,1.043594,-0.598218,-0.019153,0.871560,-0.670459,0.018461,0.861746,-0.643757,-0.027041,1.335982,-0.919110,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.716667,0.057293,0.869608,-0.665909,0.018900,1.043953,-0.598578,-0.019139,0.871992,-0.670829,0.018486,0.862150,-0.644193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.725000,0.057340,0.870029,-0.666342,0.018917,1.044489,-0.598967,-0.019105,0.872511,-0.671244,0.018543,0.862590,-0.644579,-0.026819,1.336304,-0.920174,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.733333,0.057394,0.870459,-0.666735,0.018898,1.044900,-0.599329,-0.019079,0.872912,-0.671635,0.018555,0.863044,-0.644967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.741667,0.057401,0.870925,-0.667101,0.018939,1.045305,-0.599695,-0.019046,0.873359,-0.672018,0.018547,0.863488,-0.645366,-0.006618,1.319317,-0.930715,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.750000,0.057441,0.871425,-0.667475,0.018949,1.045778,-0.600098,-0.019030,0.873895,-0.672383,0.018579,0.863949,-0.645775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.758333,0.057442,0.871879,-0.667870,0.018951,1.046239,-0.600420,-0.019013,0.874372,-0.672713,0.018617,0.864409,-0.646107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.766667,0.057457,0.872319,-0.668208,0.018978,1.046763,-0.600735,-0.019012,0.874846,-0.673058,0.018623,0.864936,-0.646446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.775000,0.057434,0.872855,-0.668538,0.018975,1.047263,-0.601058,-0.018973,0.875371,-0.673414,0.018623,0.865473,-0.646729,-0.010017,1.324523,-0.930297,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.783333,0.057403,0.873402,-0.668808,0.018987,1.047772,-0.601369,-0.019011,0.875890,-0.673704,0.018612,0.865995,-0.647040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.791667,0.057429,0.873910,-0.669153,0.018951,1.048387,-0.601713,-0.019034,0.876386,-0.673996,0.018602,0.866550,-0.647368,-0.026644,1.338934,-0.923775,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.800000,0.057468,0.874464,-0.669433,0.018958,1.048897,-0.602010,-0.019011,0.876992,-0.674310,0.018626,0.867083,-0.647669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.808333,0.057488,0.875061,-0.669732,0.018982,1.049528,-0.602332,-0.018974,0.877521,-0.674618,0.018629,0.867676,-0.647948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.816667,0.057500,0.875642,-0.670002,0.019023,1.050066,-0.602685,-0.018948,0.878104,-0.674953,0.018644,0.868250,-0.648264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.825000,0.057520,0.876213,-0.670376,0.019065,1.050680,-0.603055,-0.018942,0.878731,-0.675244,0.018694,0.868801,-0.648596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.833333,0.057544,0.876779,-0.670713,0.019056,1.051299,-0.603399,-0.018938,0.879326,-0.675569,0.018708,0.869456,-0.648917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.841667,0.057549,0.877474,-0.670994,0.019074,1.051970,-0.603754,-0.018898,0.879917,-0.675893,0.018731,0.870099,-0.649212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.850000,0.057576,0.878116,-0.671282,0.019109,1.052543,-0.604114,-0.018868,0.880545,-0.676230,0.018752,0.870701,-0.649513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.858333,0.057579,0.878685,-0.671568,0.019112,1.053291,-0.604451,-0.018831,0.881203,-0.676481,0.018756,0.871355,-0.649816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.866667,0.057611,0.879419,-0.671892,0.019154,1.053958,-0.604788,-0.018847,0.881907,-0.676761,0.018745,0.872037,-0.650119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.875000,0.057622,0.880058,-0.672177,0.019157,1.054641,-0.605162,-0.018857,0.882537,-0.677072,0.018787,0.872672,-0.650436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.883333,0.057667,0.880748,-0.672483,0.019190,1.055284,-0.605544,-0.018784,0.883169,-0.677450,0.018813,0.873381,-0.650747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.891667,0.057675,0.881428,-0.672813,0.019194,1.055985,-0.605914,-0.018789,0.883824,-0.677788,0.018843,0.874049,-0.651042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.900000,0.057666,0.882033,-0.673213,0.019192,1.056677,-0.606261,-0.018773,0.884511,-0.678109,0.018854,0.874680,-0.651419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.908333,0.057689,0.882680,-0.673541,0.019224,1.057349,-0.606638,-0.018782,0.885162,-0.678413,0.018859,0.875335,-0.651763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.916667,0.057691,0.883338,-0.673848,0.019231,1.057967,-0.607020,-0.018724,0.885803,-0.678765,0.018854,0.875987,-0.652078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.925000,0.057718,0.884030,-0.674152,0.019240,1.058652,-0.607382,-0.018680,0.886471,-0.679137,0.018880,0.876672,-0.652410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.933333,0.057748,0.884643,-0.674535,0.019259,1.059327,-0.607749,-0.018721,0.887111,-0.679448,0.018904,0.877350,-0.652746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.941667,0.057774,0.885328,-0.674897,0.019276,1.059982,-0.608171,-0.018751,0.887769,-0.679816,0.018919,0.877983,-0.653110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.950000,0.057775,0.885974,-0.675304,0.019271,1.060652,-0.608596,-0.018679,0.888396,-0.680283,0.018944,0.878632,-0.653544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.958333,0.057763,0.886574,-0.675786,0.019304,1.061268,-0.609051,-0.018665,0.889020,-0.680722,0.018933,0.879233,-0.653989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.966667,0.057804,0.887175,-0.676286,0.019320,1.061861,-0.609548,-0.018646,0.889668,-0.681189,0.018935,0.879891,-0.654491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.975000,0.057815,0.887826,-0.676725,0.019369,1.062506,-0.609993,-0.018611,0.890344,-0.681636,0.018975,0.880484,-0.654955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.983333,0.057863,0.888432,-0.677193,0.019363,1.063134,-0.610418,-0.018564,0.890928,-0.682111,0.019020,0.881153,-0.655391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.991667,0.057888,0.889062,-0.677678,0.019406,1.063813,-0.610954,-0.018573,0.891595,-0.682570,0.019033,0.881838,-0.655855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.000000,0.057910,0.889756,-0.678135,0.019422,1.064412,-0.611403,-0.018567,0.892186,-0.683062,0.019101,0.882425,-0.656322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1.008333,0.057937,0.890307,-0.678651,0.019457,1.065085,-0.611907,-0.018475,0.892820,-0.683588,0.019099,0.883054,-0.656873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.016667,0.057964,0.890997,-0.679170,0.019524,1.065640,-0.612434,-0.018482,0.893453,-0.684073,0.019133,0.883668,-0.657371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.025000,0.057985,0.891604,-0.679660,0.019545,1.066293,-0.612939,-0.018431,0.894067,-0.684606,0.019185,0.884277,-0.657902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,0.058059,0.892247,-0.680244,0.019531,1.066874,-0.613488,-0.018377,0.894727,-0.685141,0.019202,0.884883,-0.658471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,0.058066,0.892802,-0.680769,0.019573,1.067493,-0.614025,-0.018385,0.895294,-0.685699,0.019204,0.885509,-0.659007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1.050000,0.058045,0.893459,-0.681336,0.019548,1.068130,-0.614521,-0.018373,0.895931,-0.686259,0.019215,0.886145,-0.659542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1.058333,0.058036,0.893981,-0.681917,0.019567,1.068692,-0.615098,-0.018375,0.896518,-0.686810,0.019237,0.886692,-0.660117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.066667,0.058064,0.894650,-0.682427,0.019555,1.069308,-0.615614,-0.018364,0.897130,-0.687370,0.019215,0.887392,-0.660620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1.075000,0.058082,0.895276,-0.682969,0.019551,1.069930,-0.616171,-0.018388,0.897773,-0.687924,0.019236,0.887964,-0.661197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.083333,0.058122,0.895943,-0.683499,0.019616,1.070556,-0.616699,-0.018365,0.898375,-0.688453,0.019279,0.888581,-0.661758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.091667,0.058127,0.896574,-0.684018,0.019619,1.071230,-0.617194,-0.018297,0.899055,-0.689016,0.019285,0.889228,-0.662277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.100000,0.058171,0.897282,-0.684573,0.019687,1.071921,-0.617741,-0.018286,0.899720,-0.689487,0.019333,0.889879,-0.662826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,0.058202,0.897924,-0.685077,0.019697,1.072574,-0.618268,-0.018211,0.900447,-0.690034,0.019372,0.890586,-0.663324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,0.058230,0.898647,-0.685582,0.019718,1.073296,-0.618776,-0.018193,0.901121,-0.690534,0.019397,0.891356,-0.663787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
