29,0.241667,0.018907,1.043867,-0.598733,-0.048901,0.883375,-0.672260,0.087237,0.880441,-0.664946,0.016797,0.749775,-0.598913,,,,,,,,,,,,,,,,,,
30,0.250000,0.018869,1.043519,-0.598344,-0.048964,0.882984,-0.671812,0.087194,0.879937,-0.664508,0.016808,0.749759,-0.598918,-0.027008,1.335968,-0.919188,,,,,,,,,,,,,,,
31,0.258333,0.018814,1.043066,-0.597932,-0.048976,0.882492,-0.671394,0.087183,0.879476,-0.664102,0.016809,0.749769,-0.598913,,,,,,,,,,,,,,,,,,
32,0.266667,0.018794,1.042572,-0.597537,-0.048977,0.882042,-0.670934,0.087122,0.879027,-0.663625,0.016808,0.749767,-0.598907,,,,,,,,,,,,,,,,,,
33,0.275000,0.018737,1.042131,-0.597173,-0.049013,0.881640,-0.670528,0.087104,0.878565,-0.663220,0.016803,0.749768,-0.598910,-0.005823,1.317094,-0.927390,,,,,,,,,,,,,,,
34,0.283333,0.018697,1.041639,-0.596796,-0.049034,0.881052,-0.670162,0.087087,0.878082,-0.662886,0.016795,0.749757,-0.598911,,,,,,,,,,,,,,,,,,
35,0.291667,0.018717,1.041146,-0.596469,-0.049037,0.880594,-0.669850,0.087042,0.877513,-0.662538,0.016797,0.749756,-0.598897,,,,,,,,,,,,,,,,,,
36,0.300000,0.018693,1.040629,-0.596157,-0.049080,0.880071,-0.669531,0.087036,0.877069,-0.662177,0.016795,0.749760,-0.598892,0.002647,1.332675,-0.916151,,,,,,,,,,,,,,,
37,0.308333,0.018676,1.040062,-0.595821,-0.049120,0.879538,-0.669232,0.087032,0.876550,-0.661884,0.016798,0.749756,-0.598886,0.002384,1.332484,-0.915621,,,,,,,,,,,,,,,
38,0.316667,0.018668,1.039552,-0.595524,-0.049137,0.878967,-0.668929,0.087007,0.875961,-0.661611,0.016797,0.749763,-0.598897,0.001892,1.332125,-0.915211,,,,,,,,,,,,,,,
39,0.325000,0.018632,1.038922,-0.595226,-0.049137,0.878435,-0.668667,0.087003,0.875431,-0.661358,0.016804,0.749764,-0.598910,0.001451,1.331794,-0.914758,,,,,,,,,,,,,,,
40,0.333333,0.018646,1.038367,-0.594958,-0.049133,0.877844,-0.668395,0.086989,0.874879,-0.661076,0.016801,0.749762,-0.598922,0.001598,1.331567,-0.914289,,,,,,,,,,,,,,,
41,0.341667,0.018646,1.037834,-0.594674,-0.049113,0.877332,-0.668155,0.086989,0.874304,-0.660808,0.016802,0.749769,-0.598926,,,,,,,,,,,,,,,,,,
42,0.350000,0.018692,1.037253,-0.594355,-0.049107,0.876735,-0.667819,0.087000,0.873732,-0.660564,0.016802,0.749762,-0.598921,,,,,,,,,,,,,,,,,,
43,0.358333,0.018681,1.036715,-0.594069,-0.049164,0.876235,-0.667570,0.086987,0.873205,-0.660306,0.016803,0.749778,-0.598913,,,,,,,,,,,,,,,,,,
44,0.366667,0.018652,1.036140,-0.593766,-0.049136,0.875654,-0.667315,0.086966,0.872624,-0.660042,0.016799,0.749767,-0.598919,,,,,,,,,,,,,,,,,,
45,0.375000,0.018661,1.035573,-0.593493,-0.049179,0.875078,-0.667046,0.086994,0.872091,-0.659754,0.016796,0.749769,-0.598916,-0.027231,1.331450,-0.912084,,,,,,,,,,,,,,,
46,0.383333,0.018633,1.034960,-0.593184,-0.049144,0.874510,-0.666781,0.086978,0.871499,-0.659474,0.016805,0.749770,-0.598906,,,,,,,,,,,,,,,,,,
47,0.391667,0.018592,1.034412,-0.592883,-0.049173,0.873988,-0.666492,0.086952,0.870918,-0.659194,0.016805,0.749763,-0.598898,,,,,,,,,,,,,,,,,,
48,0.400000,0.018545,1.033832,-0.592571,-0.049236,0.873365,-0.666166,0.086900,0.870367,-0.658935,0.016798,0.749771,-0.598901,,,,,,,,,,,,,,,,,,
49,0.408333,0.018486,1.033197,-0.592273,-0.049270,0.872864,-0.665895,0.086860,0.869758,-0.658647,0.016802,0.749764,-0.598911,,,,,,,,,,,,,,,,,,
50,0.416667,0.018506,1.032686,-0.591970,-0.049277,0.872237,-0.665637,0.086831,0.869178,-0.658328,0.016802,0.749767,-0.598920,,,,,,,,,,,,,,,,,,
51,0.425000,0.018487,1.032055,-0.591636,-0.049314,0.871640,-0.665379,0.086793,0.868636,-0.658056,0.016800,0.749762,-0.598918,,,,,,,,,,,,,,,,,,
52,0.433333,0.018463,1.031527,-0.591353,-0.049344,0.871083,-0.665085,0.086776,0.868030,-0.657803,0.016795,0.749757,-0.598908,,,,,,,,,,,,,,,,,,
53,0.441667,0.018433,1.030899,-0.591080,-0.049382,0.870511,-0.664799,0.086786,0.867470,-0.657563,0.016793,0.749764,-0.598904,,,,,,,,,,,,,,,,,,
54,0.450000,0.018413,1.030300,-0.590819,-0.049357,0.869914,-0.664546,0.086814,0.866901,-0.657294,0.016789,0.749753,-0.598908,,,,,,,,,,,,,,,,,,
55,0.458333,0.018413,1.029723,-0.590550,-0.049338,0.869400,-0.664288,0.086757,0.866337,-0.656980,0.016795,0.749765,-0.598906,,,,,,,,,,,,,,,,,,
56,0.466667,0.018431,1.029105,-0.590242,-0.049342,0.868729,-0.664019,0.086774,0.865735,-0.656740,0.016795,0.749758,-0.598914,,,,,,,,,,,,,,,,,,
57,0.475000,0.018438,1.028555,-0.589915,-0.049362,0.868155,-0.663765,0.086799,0.865120,-0.656473,0.016808,0.749764,-0.598909,,,,,,,,,,,,,,,,,,
58,0.483333,0.018440,1.027856,-0.589611,-0.049392,0.867613,-0.663498,0.086758,0.864525,-0.656234,0.016809,0.749766,-0.598912,,,,,,,,,,,,,,,,,,
59,0.491667,0.018413,1.027267,-0.589365,-0.049383,0.866918,-0.663215,0.086746,0.863937,-0.655973,0.016806,0.749760,-0.598915,,,,,,,,,,,,,,,,,,
60,0.500000,0.018417,1.026702,-0.589082,-0.049402,0.866379,-0.662981,0.086746,0.863345,-0.655696,0.016807,0.749768,-0.598918,,,,,,,,,,,,,,,,,,
61,0.508333,0.018429,1.026104,-0.588778,-0.049389,0.865807,-0.662705,0.086739,0.862802,-0.655403,0.016804,0.749763,-0.598909,,,,,,,,,,,,,,,,,,
62,0.516667,0.018393,1.025616,-0.588463,-0.049360,0.865242,-0.662437,0.086732,0.862275,-0.655149,0.016797,0.749766,-0.598897,,,,,,,,,,,,,,,,,,
63,0.525000,0.018361,1.024997,-0.588175,-0.049390,0.864725,-0.662133,0.086734,0.861699,-0.654876,0.016791,0.749771,-0.598892,,,,,,,,,,,,,,,,,,
64,0.533333,0.018365,1.024416,-0.587916,-0.049478,0.864198,-0.661857,0.086717,0.861112,-0.654627,0.016790,0.749764,-0.598898,,,,,,,,,,,,,,,,,,
65,0.541667,0.018320,1.023817,-0.587623,-0.049481,0.863593,-0.661582,0.086674,0.860595,-0.654289,0.016799,0.749765,-0.598910,,,,,,,,,,,,,,,,,,
66,0.550000,0.018303,1.023309,-0.587288,-0.049499,0.863035,-0.661291,0.086633,0.860037,-0.653965,0.016807,0.749753,-0.598910,,,,,,,,,,,,,,,,,,
67,0.558333,0.018268,1.022795,-0.586931,-0.049513,0.862480,-0.660940,0.086617,0.859514,-0.653652,0.016807,0.749761,-0.598916,,,,,,,,,,,,,,,,,,
68,0.566667,0.018247,1.022313,-0.586619,-0.049547,0.862010,-0.660581,0.086602,0.858977,-0.653326,0.016805,0.749772,-0.598908,,,,,,,,,,,,,,,,,,
69,0.575000,0.018243,1.021814,-0.586287,-0.049557,0.861522,-0.660230,0.086541,0.858462,-0.652953,0.016798,0.749768,-0.598911,,,,,,,,,,,,,,,,,,
70,0.583333,0.018195,1.021355,-0.585962,-0.049584,0.861019,-0.659892,0.086532,0.858027,-0.652605,0.016788,0.749775,-0.598910,,,,,,,,,,,,,,,,,,
71,0.591667,0.018170,1.020837,-0.585626,-0.049581,0.860543,-0.659551,0.086532,0.857510,-0.652277,0.016785,0.749767,-0.598893,,,,,,,,,,,,,,,,,,
72,0.600000,0.018223,1.020419,-0.585271,-0.049584,0.860120,-0.659167,0.086564,0.857009,-0.651918,0.016784,0.749778,-0.598880,,,,,,,,,,,,,,,,,,
73,0.608333,0.018231,1.019885,-0.584900,-0.049605,0.859606,-0.658744,0.086570,0.856622,-0.651495,0.016782,0.749779,-0.598855,,,,,,,,,,,,,,,,,,
74,0.616667,0.018227,1.019514,-0.584576,-0.049600,0.859157,-0.658404,0.086550,0.856191,-0.651085,0.016773,0.749810,-0.598837,,,,,,,,,,,,,,,,,,
75,0.625000,0.018199,1.019047,-0.584219,-0.049611,0.858628,-0.658059,0.086509,0.855693,-0.650724,0.016767,0.749810,-0.598834,,,,,,,,,,,,,,,,,,
76,0.633333,0.018163,1.018560,-0.583879,-0.049622,0.858167,-0.657670,0.086506,0.855159,-0.650399,0.016763,0.749815,-0.598821,,,,,,,,,,,,,,,,,,
77,0.641667,0.018168,1.018106,-0.583606,-0.049655,0.857728,-0.657350,0.086481,0.854724,-0.650053,0.016757,0.749830,-0.598811,,,,,,,,,,,,,,,,,,
78,0.650000,0.018179,1.017570,-0.583311,-0.049654,0.857202,-0.657026,0.086459,0.854222,-0.649717,0.016750,0.749827,-0.598784,,,,,,,,,,,,,,,,,,
79,0.658333,0.018162,1.017072,-0.582995,-0.049662,0.856680,-0.656726,0.086482,0.853719,-0.649432,0.016733,0.749851,-0.598764,,,,,,,,,,,,,,,,,,
80,0.666667,0.018123,1.016583,-0.582711,-0.049658,0.856182,-0.656443,0.086502,0.853191,-0.649136,0.016720,0.749869,-0.598744,,,,,,,,,,,,,,,,,,
81,0.675000,0.018156,1.015964,-0.582401,-0.049675,0.855605,-0.656111,0.086464,0.852627,-0.648859,0.016718,0.749881,-0.598733,,,,,,,,,,,,,,,,,,
82,0.683333,0.018111,1.015450,-0.582139,-0.049731,0.855026,-0.655859,0.086416,0.852093,-0.648555,0.016711,0.749902,-0.598715,,,,,,,,,,,,,,,,,,
83,0.691667,0.018074,1.014801,-0.581882,-0.049777,0.854475,-0.655620,0.086391,0.851427,-0.648326,0.016708,0.749912,-0.598683,,,,,,,,,,,,,,,,,,
84,0.700000,0.018000,1.014147,-0.581630,-0.049816,0.853795,-0.655412,0.086345,0.850822,-0.648112,0.016679,0.749532,-0.599043,,,,,,,,,,,,,,,,,,
85,0.708333,0.017960,1.013555,-0.581339,-0.049813,0.853134,-0.655200,0.086300,0.850161,-0.647890,0.016677,0.749502,-0.599056,,,,,,,,,,,,,,,,,,
86,0.716667,0.017979,1.012868,-0.581056,-0.049809,0.852585,-0.654950,0.086275,0.849539,-0.647699,0.016681,0.749507,-0.599058,,,,,,,,,,,,,,,,,,
87,0.725000,0.018014,1.012282,-0.580811,-0.049827,0.851897,-0.654704,0.086332,0.848886,-0.647450,0.016679,0.749511,-0.599046,,,,,,,,,,,,,,,,,,
88,0.733333,0.017987,1.011510,-0.580548,-0.049855,0.851312,-0.654469,0.086309,0.848257,-0.647228,0.016675,0.749510,-0.599035,,,,,,,,,,,,,,,,,,
89,0.741667,0.017956,1.010893,-0.580303,-0.049869,0.850718,-0.654249,0.086262,0.847628,-0.647002,0.016671,0.749522,-0.599031,,,,,,,,,,,,,,,,,,
90,0.750000,0.017951,1.010275,-0.580033,-0.049852,0.849983,-0.654046,0.086276,0.846999,-0.646801,0.016667,0.749508,-0.599035,,,,,,,,,,,,,,,,,,
91,0.758333,0.017980,1.009657,-0.579767,-0.049851,0.849381,-0.653830,0.086308,0.846355,-0.646547,0.016668,0.749522,-0.599051,,,,,,,,,,,,,,,,,,
92,0.766667,0.017996,1.009066,-0.579506,-0.049837,0.848742,-0.653580,0.086304,0.845788,-0.646306,0.016673,0.749513,-0.599050,,,,,,,,,,,,,,,,,,
93,0.775000,0.017979,1.008393,-0.579236,-0.049818,0.848155,-0.653276,0.086305,0.845175,-0.646025,0.016677,0.749512,-0.599049,,,,,,,,,,,,,,,,,,
94,0.783333,0.017977,1.007813,-0.578966,-0.049856,0.847597,-0.653012,0.086298,0.844568,-0.645758,0.016682,0.749523,-0.599048,,,,,,,,,,,,,,,,,,
95,0.791667,0.017949,1.007213,-0.578685,-0.049897,0.847005,-0.652768,0.086260,0.844010,-0.645506,0.016682,0.749517,-0.599045,,,,,,,,,,,,,,,,,,
96,0.800000,0.017932,1.006650,-0.578428,-0.049912,0.846429,-0.652538,0.086212,0.843440,-0.645290,0.016678,0.749517,-0.599056,,,,,,,,,,,,,,,,,,
97,0.808333,0.017946,1.006106,-0.578194,-0.049894,0.845879,-0.652308,0.086187,0.842826,-0.645044,0.016681,0.749504,-0.599046,,,,,,,,,,,,,,,,,,
98,0.816667,0.017887,1.005505,-0.577925,-0.049930,0.845280,-0.652051,0.086191,0.842269,-0.644819,0.016676,0.749525,-0.599033,,,,,,,,,,,,,,,,,,
99,0.825000,0.017864,1.004913,-0.577673,-0.049974,0.844729,-0.651800,0.086198,0.841741,-0.644526,0.016136,0.751703,-0.596927,,,,,,,,,,,,,,,,,,
100,0.833333,0.017823,1.004264,-0.577422,-0.050000,0.844088,-0.651549,0.086163,0.841109,-0.644267,0.016671,0.749518,-0.599037,,,,,,,,,,,,,,,,,,
101,0.841667,0.017806,1.003717,-0.577164,-0.050036,0.843489,-0.651324,0.086148,0.840514,-0.644058,0.016668,0.749516,-0.599055,,,,,,,,,,,,,,,,,,
102,0.850000,0.017805,1.003104,-0.576905,-0.049999,0.842875,-0.651102,0.086145,0.839898,-0.643806,0.016682,0.749501,-0.599057,,,,,,,,,,,,,,,,,,
103,0.858333,0.017780,1.002445,-0.576610,-0.050007,0.842296,-0.650842,0.086104,0.839315,-0.643561,0.016679,0.749515,-0.599053,,,,,,,,,,,,,,,,,,
104,0.866667,0.017778,1.001891,-0.576366,-0.050045,0.841706,-0.650538,0.086069,0.838773,-0.643262,0.016683,0.749517,-0.599043,,,,,,,,,,,,,,,,,,
105,0.875000,0.017777,1.001237,-0.576087,-0.050070,0.841203,-0.650261,0.086047,0.838133,-0.643028,0.016678,0.749513,-0.599046,,,,,,,,,,,,,,,,,,
106,0.883333,0.017770,1.000691,-0.575848,-0.050034,0.840540,-0.650066,0.086065,0.837501,-0.642825,0.016675,0.749515,-0.599049,,,,,,,,,,,,,,,,,,
107,0.891667,0.017795,1.000086,-0.575606,-0.050054,0.839938,-0.649846,0.086069,0.836930,-0.642627,0.016667,0.749496,-0.599044,,,,,,,,,,,,,,,,,,
108,0.900000,0.017744,0.999517,-0.575348,-0.050059,0.839367,-0.649640,0.086085,0.836384,-0.642419,0.016679,0.749514,-0.599035,,,,,,,,,,,,,,,,,,
109,0.908333,0.017738,0.998958,-0.575076,-0.050061,0.838765,-0.649390,0.086105,0.835732,-0.642149,0.016678,0.749513,-0.599020,,,,,,,,,,,,,,,,,,
110,0.916667,0.017722,0.998346,-0.574785,-0.050071,0.838195,-0.649090,0.086076,0.835238,-0.641835,0.016671,0.749516,-0.599039,,,,,,,,,,,,,,,,,,
111,0.925000,0.017754,0.997826,-0.574508,-0.050134,0.837755,-0.648756,0.086043,0.834705,-0.641532,0.016674,0.749505,-0.599057,,,,,,,,,,,,,,,,,,
112,0.933333,0.017749,0.997316,-0.574227,-0.050100,0.837129,-0.648461,0.086029,0.834125,-0.641264,0.016678,0.749497,-0.599062,,,,,,,,,,,,,,,,,,
113,0.941667,0.017731,0.996752,-0.573895,-0.050105,0.836625,-0.648182,0.086025,0.833566,-0.640987,0.016676,0.749511,-0.599065,,,,,,,,,,,,,,,,,,
114,0.950000,0.017709,0.996249,-0.573647,-0.050116,0.836140,-0.647874,0.086024,0.833108,-0.640674,0.016679,0.749512,-0.599041,,,,,,,,,,,,,,,,,,
115,0.958333,0.017683,0.995790,-0.573354,-0.050124,0.835610,-0.647540,0.085974,0.832622,-0.640324,0.016682,0.749523,-0.599040,,,,,,,,,,,,,,,,,,
116,0.966667,0.017677,0.995248,-0.573051,-0.050183,0.835139,-0.647165,0.085961,0.832079,-0.640004,0.016669,0.749509,-0.599050,,,,,,,,,,,,,,,,,,
117,0.975000,0.017632,0.994813,-0.572739,-0.050211,0.834652,-0.646857,0.085923,0.831588,-0.639624,0.016667,0.749501,-0.599063,,,,,,,,,,,,,,,,,,
118,0.983333,0.017610,0.994299,-0.572396,-0.050224,0.834072,-0.646536,0.085921,0.831129,-0.639289,0.016665,0.749510,-0.599053,,,,,,,,,,,,,,,,,,
119,0.991667,0.017620,0.993769,-0.572050,-0.050238,0.833535,-0.646219,0.085886,0.830615,-0.638906,0.016671,0.749514,-0.599038,,,,,,,,,,,,,,,,,,
120,1.000000,0.017578,0.993259,-0.571782,-0.050274,0.833051,-0.645886,0.085839,0.830046,-0.638609,0.016677,0.749516,-0.599044,,,,,,,,,,,,,,,,,,
121,1.008333,0.017563,0.992627,-0.571520,-0.050328,0.832439,-0.645553,0.085849,0.829464,-0.638338,0.016673,0.749497,-0.599053,,,,,,,,,,,,,,,,,,
122,1.016667,0.017537,0.992135,-0.571209,-0.050303,0.831853,-0.645302,0.085857,0.828861,-0.638056,0.016675,0.749507,-0.599049,,,,,,,,,,,,,,,,,,
123,1.025000,0.017524,0.991517,-0.570927,-0.050279,0.831285,-0.645053,0.085862,0.828358,-0.637800,0.016673,0.749498,-0.599050,,,,,,,,,,,,,,,,,,
124,1.033333,0.017559,0.990906,-0.570680,-0.050292,0.830681,-0.644805,0.085854,0.827751,-0.637529,0.016673,0.749510,-0.599030,,,,,,,,,,,,,,,,,,
125,1.041667,0.017560,0.990324,-0.570444,-0.050265,0.830090,-0.644557,0.085844,0.827074,-0.637341,0.016672,0.749524,-0.599036,,,,,,,,,,,,,,,,,,
126,1.050000,0.017559,0.989596,-0.570191,-0.050306,0.829508,-0.644285,0.085812,0.826411,-0.637103,0.016671,0.749509,-0.599043,,,,,,,,,,,,,,,,,,
127,1.058333,0.017544,0.988950,-0.569966,-0.050325,0.828816,-0.644079,0.085804,0.825828,-0.636911,0.016670,0.749509,-0.599055,,,,,,,,,,,,,,,,,,
128,1.066667,0.017497,0.988294,-0.569670,-0.050320,0.828117,-0.643879,0.085846,0.825084,-0.636668,0.016679,0.749507,-0.599056,,,,,,,,,,,,,,,,,,
129,1.075000,0.017520,0.987645,-0.569413,-0.050351,0.827413,-0.643674,0.085823,0.824439,-0.636440,0.016681,0.749509,-0.599050,,,,,,,,,,,,,,,,,,
130,1.083333,0.017508,0.986899,-0.569178,-0.050363,0.826758,-0.643465,0.085780,0.823813,-0.636175,0.016678,0.749519,-0.599042,,,,,,,,,,,,,,,,,,
131,1.091667,0.017476,0.986195,-0.568996,-0.050354,0.826073,-0.643244,0.085772,0.823105,-0.635977,0.016680,0.749499,-0.599042,,,,,,,,,,,,,,,,,,
132,1.100000,0.017484,0.985522,-0.568769,-0.050396,0.825463,-0.643029,0.085748,0.822423,-0.635796,0.016676,0.749510,-0.599048,,,,,,,,,,,,,,,,,,
133,1.108333,0.017432,0.984837,-0.568474,-0.050388,0.824731,-0.642826,0.085721,0.821748,-0.635613,0.016673,0.749495,-0.599045,,,,,,,,,,,,,,,,,,
134,1.116667,0.017456,0.984143,-0.568221,-0.050397,0.824036,-0.642602,0.085729,0.821039,-0.635402,0.016680,0.749521,-0.599028,,,,,,,,,,,,,,,,,,
135,1.125000,0.017435,0.983406,-0.567964,-0.050443,0.823334,-0.642366,0.085709,0.820367,-0.635158,0.016677,0.749513,-0.599035,,,,,,,,,,,,,,,,,,
136,1.133333,0.017409,0.982727,-0.567715,-0.050431,0.822646,-0.642126,0.085673,0.819678,-0.634869,0.016673,0.749508,-0.599043,,,,,,,,,,,,,,,,,,
137,1.141667,0.017396,0.982011,-0.567437,-0.050466,0.821972,-0.641850,0.085658,0.818989,-0.634595,0.016678,0.749510,-0.599062,,,,,,,,,,,,,,,,,,
138,1.150000,0.017347,0.981372,-0.567173,-0.050495,0.821341,-0.641566,0.085682,0.818287,-0.634360,0.016674,0.749498,-0.599059,,,,,,,,,,,,,,,,,,
139,1.158333,0.017321,0.980640,-0.566861,-0.050481,0.820631,-0.641255,0.085669,0.817601,-0.634089,0.016685,0.749506,-0.599050,,,,,,,,,,,,,,,,,,
140,1.166667,0.017318,0.979969,-0.566605,-0.050512,0.819889,-0.641008,0.085622,0.816927,-0.633826,0.016680,0.749516,-0.599032,,,,,,,,,,,,,,,,,,
141,1.175000,0.017320,0.979270,-0.566375,-0.050538,0.819189,-0.640798,0.085615,0.816170,-0.633586,0.016676,0.749510,-0.599029,,,,,,,,,,,,,,,,,,
142,1.183333,0.017327,0.978499,-0.566074,-0.050531,0.818411,-0.640536,0.085588,0.815457,-0.633323,0.016668,0.749503,-0.599045,,,,,,,,,,,,,,,,,,
143,1.191667,0.017286,0.977757,-0.565808,-0.050553,0.817743,-0.640280,0.085581,0.814736,-0.633054,0.016669,0.749498,-0.599050,,,,,,,,,,,,,,,,,,
144,1.200000,0.017297,0.976994,-0.565504,-0.050556,0.816990,-0.639984,0.085588,0.813979,-0.632790,0.016681,0.749511,-0.599042,,,,,,,,,,,,,,,,,,
145,1.208333,0.017308,0.976274,-0.565217,-0.050574,0.816210,-0.639689,0.085603,0.813233,-0.632493,0.016684,0.749515,-0.599034,,,,,,,,,,,,,,,,,,
146,1.216667,0.017272,0.975426,-0.564933,-0.050601,0.815467,-0.639474,0.085566,0.812467,-0.632242,0.016685,0.749510,-0.599042,,,,,,,,,,,,,,,,,,
147,1.225000,0.017241,0.974661,-0.564712,-0.050593,0.814593,-0.639245,0.085565,0.811664,-0.632000,0.016678,0.749500,-0.599056,,,,,,,,,,,,,,,,,,
148,1.233333,0.017263,0.973803,-0.564426,-0.050620,0.813850,-0.639007,0.085564,0.810875,-0.631768,0.016682,0.749497,-0.599049,,,,,,,,,,,,,,,,,,
149,1.241667,0.017273,0.973060,-0.564146,-0.050576,0.812984,-0.638730,0.085521,0.810092,-0.631537,0.016683,0.749511,-0.599038,,,,,,,,,,,,,,,,,,
150,1.250000,0.017264,0.972134,-0.563860,-0.050596,0.812209,-0.638412,0.085545,0.809172,-0.631270,0.016676,0.749500,-0.599038,,,,,,,,,,,,,,,,,,
151,1.258333,0.017219,0.971395,-0.563517,-0.050621,0.811440,-0.638115,0.085497,0.808405,-0.630967,0.016677,0.749517,-0.599041,,,,,,,,,,,,,,,,,,
152,1.266667,0.017203,0.970535,-0.563185,-0.050659,0.810564,-0.637813,0.085467,0.807613,-0.630606,0.016673,0.749500,-0.599060,,,,,,,,,,,,,,,,,,
